id, signature, date
442812,SGV_12N_20577,GREGORIAN:CE:1944
442813,SGV_12N_20578,
442814,SGV_12N_20579,
442815,SGV_12N_20580,
442816,SGV_12N_20581,
442817,SGV_12N_20582,
442818,SGV_12N_20583,
442819,SGV_12N_20584,
442820,SGV_12N_20585,
442821,SGV_12N_20586,
442822,SGV_12N_20587,
442823,SGV_12N_20588,
442824,SGV_12N_20589,
442825,SGV_12N_20590,
442826,SGV_12N_20591,
442827,SGV_12N_20592,
442828,SGV_12N_20593,
442829,SGV_12N_20594,
442830,SGV_12N_20595,
442831,SGV_12N_20596,
442832,SGV_12N_20597,
442833,SGV_12N_20598,
442834,SGV_12N_20599,
442835,SGV_12N_20600,
442836,SGV_12N_20601,
442837,SGV_12N_20602,
442838,SGV_12N_20603,
442839,SGV_12N_20604,
442840,SGV_12N_20605,
442841,SGV_12N_20606,
442842,SGV_12N_20607,
442843,SGV_12N_20608,
442844,SGV_12N_20609,
442845,SGV_12N_20610,
442846,SGV_12N_20611,
442847,SGV_12N_20612,
442848,SGV_12N_20613,
442849,SGV_12N_20614,
442850,SGV_12N_20615,
442851,SGV_12N_20616,
442852,SGV_12N_20617,
442853,SGV_12N_20618,
442854,SGV_12N_20619,
442855,SGV_12N_20620,
442856,SGV_12N_20621,
442857,SGV_12N_20622,
442858,SGV_12N_20623,
442859,SGV_12N_20624,
442860,SGV_12N_20625,
442861,SGV_12N_20626,
442862,SGV_12N_20627,
442863,SGV_12N_20628,
442864,SGV_12N_20629,
442865,SGV_12N_20630,
442866,SGV_12N_20631,
442867,SGV_12N_20632,
442868,SGV_12N_20633,
442869,SGV_12N_20634,
442870,SGV_12N_20635,
442871,SGV_12N_20636,
442872,SGV_12N_20637,
442873,SGV_12N_20638,
442874,SGV_12N_20639,
442875,SGV_12N_20640,
442876,SGV_12N_20641,
442877,SGV_12N_20642,GREGORIAN:CE:1944-10
442878,SGV_12N_20643,GREGORIAN:CE:1944-10
442879,SGV_12N_20644,GREGORIAN:CE:1944-10
442880,SGV_12N_20645,GREGORIAN:CE:1944-10
442881,SGV_12N_20646,GREGORIAN:CE:1944-10
442882,SGV_12N_20647,GREGORIAN:CE:1944-10
442883,SGV_12N_20648,GREGORIAN:CE:1944-10
442884,SGV_12N_20649,GREGORIAN:CE:1944-10
442885,SGV_12N_20650,GREGORIAN:CE:1944-10
442886,SGV_12N_20651,GREGORIAN:CE:1944-10
442887,SGV_12N_20652,GREGORIAN:CE:1944-10
442888,SGV_12N_20653,GREGORIAN:CE:1944-10
442889,SGV_12N_20654,GREGORIAN:CE:1944-10
442890,SGV_12N_20655,GREGORIAN:CE:1944-10
442891,SGV_12N_20656,GREGORIAN:CE:1944-10
442892,SGV_12N_20657,GREGORIAN:CE:1944-10
442893,SGV_12N_20658,GREGORIAN:CE:1944-10
442894,SGV_12N_20659,GREGORIAN:CE:1944-10
442895,SGV_12N_20660,GREGORIAN:CE:1944-10
442896,SGV_12N_20661,GREGORIAN:CE:1944-10
442897,SGV_12N_20662,GREGORIAN:CE:1944-10
442898,SGV_12N_20663,GREGORIAN:CE:1944-10
442899,SGV_12N_20664,GREGORIAN:CE:1944-10
442900,SGV_12N_20665,GREGORIAN:CE:1944-10
442901,SGV_12N_20666,GREGORIAN:CE:1944-10
442902,SGV_12N_20667,GREGORIAN:CE:1944-10
442903,SGV_12N_20668,GREGORIAN:CE:1944-10
442904,SGV_12N_20669,
442905,SGV_12N_20670,
442906,SGV_12N_20671,
442907,SGV_12N_20672,
442908,SGV_12N_20673,
442909,SGV_12N_20674,
442910,SGV_12N_20675,
442911,SGV_12N_20676,
442912,SGV_12N_20677,
442913,SGV_12N_20678,
442914,SGV_12N_20679,
442915,SGV_12N_20680,
442916,SGV_12N_20681,
442917,SGV_12N_20682,
442918,SGV_12N_20683,
442919,SGV_12N_20684,
442920,SGV_12N_20685,GREGORIAN:CE:1943:CE:1945
442921,SGV_12N_20686,
442922,SGV_12N_20687,
442923,SGV_12N_20688,
442924,SGV_12N_20689,
442925,SGV_12N_20690,
442926,SGV_12N_20691,
442927,SGV_12N_20692,
442928,SGV_12N_20693,
442929,SGV_12N_20694,
442930,SGV_12N_20695,
442931,SGV_12N_20696,
442932,SGV_12N_20697,
442933,SGV_12N_20698,
442934,SGV_12N_20699,
442935,SGV_12N_20700,
442936,SGV_12N_20701,
442937,SGV_12N_20702,
442938,SGV_12N_20703,
442939,SGV_12N_20704,
442940,SGV_12N_20705,
442941,SGV_12N_20706,
442942,SGV_12N_20707,
442943,SGV_12N_20708,
442944,SGV_12N_20709,
442945,SGV_12N_20710,
442946,SGV_12N_20711,
442947,SGV_12N_20712,
442948,SGV_12N_20713,
442949,SGV_12N_20714,
442950,SGV_12N_20715,
442951,SGV_12N_20716,
442952,SGV_12N_20717,
442953,SGV_12N_20718,
442954,SGV_12N_20719,
442955,SGV_12N_20720,
442956,SGV_12N_20721,
442957,SGV_12N_20722,
442958,SGV_12N_20723,
442959,SGV_12N_20724,
442960,SGV_12N_20725,
442961,SGV_12N_20726,
442962,SGV_12N_20727,
442963,SGV_12N_20728,
442964,SGV_12N_20729,
442965,SGV_12N_20730,
442966,SGV_12N_20731,
442967,SGV_12N_20732,
442968,SGV_12N_20733,
442969,SGV_12N_20734,
442970,SGV_12N_20735,
442971,SGV_12N_20736,
442972,SGV_12N_20737,
442973,SGV_12N_20738,
442974,SGV_12N_20739,
442975,SGV_12N_20740,
442976,SGV_12N_20741,
442977,SGV_12N_20742,
442978,SGV_12N_20743,
442979,SGV_12N_20744,
442980,SGV_12N_20745,
442981,SGV_12N_20746,
442982,SGV_12N_20747,
442983,SGV_12N_20748,
442984,SGV_12N_20749,
442985,SGV_12N_20750,
442986,SGV_12N_20751,
442987,SGV_12N_20752,
442988,SGV_12N_20753,
442989,SGV_12N_20754,
442990,SGV_12N_20755,
442991,SGV_12N_20756,
442992,SGV_12N_20757,
442993,SGV_12N_20758,
442994,SGV_12N_20759,
442995,SGV_12N_20760,
442996,SGV_12N_20761,
442997,SGV_12N_20762,
442998,SGV_12N_20763,
442999,SGV_12N_20764,
443000,SGV_12N_20765,
443001,SGV_12N_20766,
443002,SGV_12N_20767,
443003,SGV_12N_20768,
443004,SGV_12N_20769,
443005,SGV_12N_20770,
443006,SGV_12N_20771,
443007,SGV_12N_20772,
443008,SGV_12N_20773,
443009,SGV_12N_20774,
443010,SGV_12N_20775,
443011,SGV_12N_20776,
443012,SGV_12N_20777,
443013,SGV_12N_20778,
443014,SGV_12N_20779,
443015,SGV_12N_20780,
443016,SGV_12N_20781,
443017,SGV_12N_20782,
443018,SGV_12N_20783,
443019,SGV_12N_20784,
443020,SGV_12N_20785,
443021,SGV_12N_20786,
443022,SGV_12N_20787,
443023,SGV_12N_20788,
443024,SGV_12N_20789,
443025,SGV_12N_20790,
443026,SGV_12N_20791,
443027,SGV_12N_20792,
443028,SGV_12N_20793,
443029,SGV_12N_20794,
443030,SGV_12N_20795,
443031,SGV_12N_20796,
443032,SGV_12N_20797,
443033,SGV_12N_20798,
443034,SGV_12N_20799,
443035,SGV_12N_20800,
443036,SGV_12N_20801,
443037,SGV_12N_20802,
443038,SGV_12N_20803,
443039,SGV_12N_20804,
443040,SGV_12N_20805,
443041,SGV_12N_20806,
443042,SGV_12N_20807,
443043,SGV_12N_20808,GREGORIAN:CE:1945
443044,SGV_12N_20809,GREGORIAN:CE:1945
443045,SGV_12N_20810,GREGORIAN:CE:1945
443046,SGV_12N_20811,GREGORIAN:CE:1945
443047,SGV_12N_20812,GREGORIAN:CE:1945
443048,SGV_12N_20813,GREGORIAN:CE:1945
443049,SGV_12N_20814,GREGORIAN:CE:1945
443050,SGV_12N_20815,GREGORIAN:CE:1945
443051,SGV_12N_20816,GREGORIAN:CE:1945
443052,SGV_12N_20817,GREGORIAN:CE:1945
443053,SGV_12N_20818,GREGORIAN:CE:1945
443054,SGV_12N_20819,
443055,SGV_12N_20820,
443056,SGV_12N_20821,
443057,SGV_12N_20822,GREGORIAN:CE:1945
443058,SGV_12N_20823,GREGORIAN:CE:1945
443059,SGV_12N_20824,GREGORIAN:CE:1945
443060,SGV_12N_20825,
443061,SGV_12N_20826,GREGORIAN:CE:1945
443062,SGV_12N_20827,GREGORIAN:CE:1945
443063,SGV_12N_20828,GREGORIAN:CE:1945
443064,SGV_12N_20829,GREGORIAN:CE:1945
443065,SGV_12N_20830,GREGORIAN:CE:1945
443066,SGV_12N_20831,GREGORIAN:CE:1945
443067,SGV_12N_20832,GREGORIAN:CE:1945
443068,SGV_12N_20833,GREGORIAN:CE:1945
443069,SGV_12N_20834,GREGORIAN:CE:1945
443070,SGV_12N_20835,
443071,SGV_12N_20836,
443072,SGV_12N_20837,
443073,SGV_12N_20838,GREGORIAN:CE:1945
443074,SGV_12N_20839,GREGORIAN:CE:1945
443075,SGV_12N_20840,GREGORIAN:CE:1945
443076,SGV_12N_20841,GREGORIAN:CE:1945
443077,SGV_12N_20842,GREGORIAN:CE:1945
443078,SGV_12N_20843,
443079,SGV_12N_20844,
443080,SGV_12N_20845,GREGORIAN:CE:1945
443081,SGV_12N_20846,GREGORIAN:CE:1945
443082,SGV_12N_20847,GREGORIAN:CE:1945
443083,SGV_12N_20848,GREGORIAN:CE:1945
443084,SGV_12N_20849,GREGORIAN:CE:1945
443085,SGV_12N_20850,GREGORIAN:CE:1945
443086,SGV_12N_20851,GREGORIAN:CE:1945
443087,SGV_12N_20852,GREGORIAN:CE:1945
443088,SGV_12N_20853,GREGORIAN:CE:1945
443089,SGV_12N_20854,GREGORIAN:CE:1945
443090,SGV_12N_20855,GREGORIAN:CE:1945
443091,SGV_12N_20856,GREGORIAN:CE:1945
443092,SGV_12N_20857,GREGORIAN:CE:1945
443093,SGV_12N_20858,GREGORIAN:CE:1945
443094,SGV_12N_20859,GREGORIAN:CE:1945
443095,SGV_12N_20860,GREGORIAN:CE:1945
443096,SGV_12N_20861,GREGORIAN:CE:1945
443097,SGV_12N_20862,GREGORIAN:CE:1945
443098,SGV_12N_20863,GREGORIAN:CE:1945
443099,SGV_12N_20864,GREGORIAN:CE:1945
443100,SGV_12N_20865,GREGORIAN:CE:1945
443101,SGV_12N_20866,GREGORIAN:CE:1945
443102,SGV_12N_20867,GREGORIAN:CE:1945
443103,SGV_12N_20868,GREGORIAN:CE:1945
443104,SGV_12N_20869,GREGORIAN:CE:1945
443105,SGV_12N_20870,GREGORIAN:CE:1945
443106,SGV_12N_20871,GREGORIAN:CE:1945
443107,SGV_12N_20872,GREGORIAN:CE:1945
443108,SGV_12N_20873,GREGORIAN:CE:1945
443109,SGV_12N_20874,GREGORIAN:CE:1945
443110,SGV_12N_20875,GREGORIAN:CE:1945
443111,SGV_12N_20876,GREGORIAN:CE:1945
443112,SGV_12N_20877,GREGORIAN:CE:1945
443113,SGV_12N_20878,GREGORIAN:CE:1945
443114,SGV_12N_20879,GREGORIAN:CE:1945
443115,SGV_12N_20880,GREGORIAN:CE:1945
443116,SGV_12N_20881,GREGORIAN:CE:1945
443117,SGV_12N_20882,GREGORIAN:CE:1945
443118,SGV_12N_20883,GREGORIAN:CE:1945
443119,SGV_12N_20884,GREGORIAN:CE:1945
443120,SGV_12N_20885,GREGORIAN:CE:1945
443121,SGV_12N_20886,GREGORIAN:CE:1945
443122,SGV_12N_20887,GREGORIAN:CE:1945
443123,SGV_12N_20888,GREGORIAN:CE:1945
443124,SGV_12N_20889,GREGORIAN:CE:1945
443125,SGV_12N_20890,GREGORIAN:CE:1945
443126,SGV_12N_20891,GREGORIAN:CE:1945
443127,SGV_12N_20892,GREGORIAN:CE:1945
443128,SGV_12N_20893,GREGORIAN:CE:1945
443129,SGV_12N_20894,GREGORIAN:CE:1945
443130,SGV_12N_20895,GREGORIAN:CE:1945
443131,SGV_12N_20896,GREGORIAN:CE:1945
443132,SGV_12N_20897,GREGORIAN:CE:1945
443133,SGV_12N_20898,GREGORIAN:CE:1945
443134,SGV_12N_20899,GREGORIAN:CE:1945
443135,SGV_12N_20900,GREGORIAN:CE:1945
443136,SGV_12N_20901,GREGORIAN:CE:1945
443137,SGV_12N_20902,GREGORIAN:CE:1945
443138,SGV_12N_20903,GREGORIAN:CE:1945
443139,SGV_12N_20904,GREGORIAN:CE:1945
443140,SGV_12N_20905,GREGORIAN:CE:1945
443141,SGV_12N_20906,GREGORIAN:CE:1945
443142,SGV_12N_20907,GREGORIAN:CE:1945
443143,SGV_12N_20908,GREGORIAN:CE:1945
443144,SGV_12N_20909,GREGORIAN:CE:1945
443145,SGV_12N_20910,GREGORIAN:CE:1945
443146,SGV_12N_20911,GREGORIAN:CE:1945
443147,SGV_12N_20912,GREGORIAN:CE:1945
443148,SGV_12N_20913,GREGORIAN:CE:1945
443149,SGV_12N_20914,GREGORIAN:CE:1945
443150,SGV_12N_20915,GREGORIAN:CE:1945
443151,SGV_12N_20916,GREGORIAN:CE:1945
443152,SGV_12N_20917,GREGORIAN:CE:1945
443153,SGV_12N_20918,GREGORIAN:CE:1945
443154,SGV_12N_20919,GREGORIAN:CE:1945
443155,SGV_12N_20920,GREGORIAN:CE:1945
443156,SGV_12N_20921,GREGORIAN:CE:1945
443157,SGV_12N_20922,GREGORIAN:CE:1945
443158,SGV_12N_20923,GREGORIAN:CE:1945
443159,SGV_12N_20924,GREGORIAN:CE:1945
443160,SGV_12N_20925,
443161,SGV_12N_20926,GREGORIAN:CE:1945
443162,SGV_12N_20927,GREGORIAN:CE:1945
443163,SGV_12N_20928,GREGORIAN:CE:1945
443164,SGV_12N_20929,GREGORIAN:CE:1945
443165,SGV_12N_20930,GREGORIAN:CE:1945
443166,SGV_12N_20931,GREGORIAN:CE:1945
443167,SGV_12N_20932,GREGORIAN:CE:1945
443168,SGV_12N_20933,GREGORIAN:CE:1945
443169,SGV_12N_20934,GREGORIAN:CE:1945
443170,SGV_12N_20935,GREGORIAN:CE:1945
443171,SGV_12N_20936,GREGORIAN:CE:1945
443172,SGV_12N_20937,GREGORIAN:CE:1945
443173,SGV_12N_20938,GREGORIAN:CE:1945
443174,SGV_12N_20939,GREGORIAN:CE:1945
443175,SGV_12N_20940,GREGORIAN:CE:1945
443176,SGV_12N_20941,GREGORIAN:CE:1945
443177,SGV_12N_20942,GREGORIAN:CE:1945
443178,SGV_12N_20943,GREGORIAN:CE:1945
443179,SGV_12N_20944,GREGORIAN:CE:1945
443180,SGV_12N_20945,GREGORIAN:CE:1945
443181,SGV_12N_20946,GREGORIAN:CE:1945
443182,SGV_12N_20947,GREGORIAN:CE:1945
443183,SGV_12N_20948,GREGORIAN:CE:1945
443184,SGV_12N_20949,GREGORIAN:CE:1945
443185,SGV_12N_20950,GREGORIAN:CE:1945
443186,SGV_12N_20951,GREGORIAN:CE:1945
443187,SGV_12N_20952,GREGORIAN:CE:1945
443188,SGV_12N_20953,GREGORIAN:CE:1945
443189,SGV_12N_20954,GREGORIAN:CE:1945
443190,SGV_12N_20955,GREGORIAN:CE:1945
443191,SGV_12N_20956,GREGORIAN:CE:1945
443192,SGV_12N_20957,GREGORIAN:CE:1945
443193,SGV_12N_20958,GREGORIAN:CE:1945
443194,SGV_12N_20959,GREGORIAN:CE:1945
443195,SGV_12N_20960,GREGORIAN:CE:1945
443196,SGV_12N_20961,GREGORIAN:CE:1945
443197,SGV_12N_20962,GREGORIAN:CE:1945
443198,SGV_12N_20963,GREGORIAN:CE:1945
443199,SGV_12N_20964,GREGORIAN:CE:1945
443200,SGV_12N_20965,GREGORIAN:CE:1945
443201,SGV_12N_20966,GREGORIAN:CE:1945
443202,SGV_12N_20967,GREGORIAN:CE:1945
443203,SGV_12N_20968,GREGORIAN:CE:1945
443204,SGV_12N_20969,GREGORIAN:CE:1945
443205,SGV_12N_20970,GREGORIAN:CE:1945
443206,SGV_12N_20971,GREGORIAN:CE:1945
443207,SGV_12N_20972,GREGORIAN:CE:1945
443208,SGV_12N_20973,GREGORIAN:CE:1945
443209,SGV_12N_20974,GREGORIAN:CE:1945
443210,SGV_12N_20975,GREGORIAN:CE:1945
443211,SGV_12N_20976,GREGORIAN:CE:1945
443212,SGV_12N_20977,GREGORIAN:CE:1945
443213,SGV_12N_20978,GREGORIAN:CE:1945
443214,SGV_12N_20979,GREGORIAN:CE:1945
443215,SGV_12N_20980,GREGORIAN:CE:1945
443216,SGV_12N_20981,GREGORIAN:CE:1945
443217,SGV_12N_20982,GREGORIAN:CE:1945
443218,SGV_12N_20983,GREGORIAN:CE:1945
443219,SGV_12N_20984,GREGORIAN:CE:1945
443220,SGV_12N_20985,GREGORIAN:CE:1945
443221,SGV_12N_20986,GREGORIAN:CE:1945
443222,SGV_12N_20987,GREGORIAN:CE:1945
443223,SGV_12N_20988,GREGORIAN:CE:1945
443224,SGV_12N_20989,GREGORIAN:CE:1945
443225,SGV_12N_20990,GREGORIAN:CE:1945
443226,SGV_12N_20991,GREGORIAN:CE:1945
443227,SGV_12N_20992,GREGORIAN:CE:1945
443228,SGV_12N_20993,GREGORIAN:CE:1945
443229,SGV_12N_20994,GREGORIAN:CE:1945
443230,SGV_12N_20995,GREGORIAN:CE:1945
443231,SGV_12N_20996,GREGORIAN:CE:1945
443232,SGV_12N_20997,GREGORIAN:CE:1945
443233,SGV_12N_20998,GREGORIAN:CE:1945
443234,SGV_12N_20999,GREGORIAN:CE:1945
443235,SGV_12N_21000,GREGORIAN:CE:1945
443236,SGV_12N_21001,GREGORIAN:CE:1945
443237,SGV_12N_21002,GREGORIAN:CE:1945
443238,SGV_12N_21003,GREGORIAN:CE:1945
443239,SGV_12N_21004,GREGORIAN:CE:1945
443240,SGV_12N_21005,GREGORIAN:CE:1945
443241,SGV_12N_21006,GREGORIAN:CE:1945
443242,SGV_12N_21007,GREGORIAN:CE:1945
443243,SGV_12N_21008,GREGORIAN:CE:1945
443244,SGV_12N_21009,GREGORIAN:CE:1945
443245,SGV_12N_21010,GREGORIAN:CE:1945
443246,SGV_12N_21011,GREGORIAN:CE:1945
443247,SGV_12N_21012,GREGORIAN:CE:1945
443248,SGV_12N_21013,GREGORIAN:CE:1945
443249,SGV_12N_21014,GREGORIAN:CE:1945
443250,SGV_12N_21015,GREGORIAN:CE:1945
443251,SGV_12N_21016,GREGORIAN:CE:1945
443252,SGV_12N_21017,GREGORIAN:CE:1945
443253,SGV_12N_21018,GREGORIAN:CE:1945
443254,SGV_12N_21019,GREGORIAN:CE:1945
443255,SGV_12N_21020,GREGORIAN:CE:1945
443256,SGV_12N_21021,GREGORIAN:CE:1945
443257,SGV_12N_21022,GREGORIAN:CE:1945
443258,SGV_12N_21023,GREGORIAN:CE:1945
443259,SGV_12N_21024,GREGORIAN:CE:1945
443260,SGV_12N_21025,GREGORIAN:CE:1945
443261,SGV_12N_21026,GREGORIAN:CE:1945
443262,SGV_12N_21027,GREGORIAN:CE:1945
443263,SGV_12N_21028,GREGORIAN:CE:1945
443264,SGV_12N_21029,GREGORIAN:CE:1945
443265,SGV_12N_21030,GREGORIAN:CE:1945
443266,SGV_12N_21031,GREGORIAN:CE:1945
443267,SGV_12N_21032,GREGORIAN:CE:1945
443268,SGV_12N_21033,GREGORIAN:CE:1945
443269,SGV_12N_21034,GREGORIAN:CE:1945
443270,SGV_12N_21035,GREGORIAN:CE:1945
443271,SGV_12N_21036,GREGORIAN:CE:1945
443272,SGV_12N_21037,GREGORIAN:CE:1945
443273,SGV_12N_21038,GREGORIAN:CE:1945
443274,SGV_12N_21039,GREGORIAN:CE:1945
443275,SGV_12N_21040,GREGORIAN:CE:1945
443276,SGV_12N_21041,GREGORIAN:CE:1945
443277,SGV_12N_21042,GREGORIAN:CE:1945
443278,SGV_12N_21043,GREGORIAN:CE:1945
443279,SGV_12N_21044,GREGORIAN:CE:1945
443280,SGV_12N_21045,GREGORIAN:CE:1945
443281,SGV_12N_21046,GREGORIAN:CE:1945
443282,SGV_12N_21047,GREGORIAN:CE:1945
443283,SGV_12N_21048,GREGORIAN:CE:1945
443284,SGV_12N_21049,GREGORIAN:CE:1945
443285,SGV_12N_21050,GREGORIAN:CE:1945
443286,SGV_12N_21051,GREGORIAN:CE:1945
443287,SGV_12N_21052,GREGORIAN:CE:1945
443288,SGV_12N_21053,GREGORIAN:CE:1945
443289,SGV_12N_21054,GREGORIAN:CE:1945
443290,SGV_12N_21055,GREGORIAN:CE:1945
443291,SGV_12N_21056,GREGORIAN:CE:1945
443292,SGV_12N_21057,GREGORIAN:CE:1945
443293,SGV_12N_21058,GREGORIAN:CE:1945
443294,SGV_12N_21059,GREGORIAN:CE:1945
443295,SGV_12N_21060,GREGORIAN:CE:1945
443296,SGV_12N_21061,GREGORIAN:CE:1945
443297,SGV_12N_21062,GREGORIAN:CE:1945
443298,SGV_12N_21063,GREGORIAN:CE:1945
443299,SGV_12N_21064,
443300,SGV_12N_21065,
443301,SGV_12N_21066,
443302,SGV_12N_21067,
443303,SGV_12N_21068,
443304,SGV_12N_21069,
443305,SGV_12N_21070,
443306,SGV_12N_21071,
443307,SGV_12N_21072,
443308,SGV_12N_21073,
443309,SGV_12N_21074,
443310,SGV_12N_21075,
443311,SGV_12N_21076,
443312,SGV_12N_21077,
443313,SGV_12N_21078,
443314,SGV_12N_21079,
443315,SGV_12N_21080,
443316,SGV_12N_21081,
443317,SGV_12N_21082,
443318,SGV_12N_21083,
443319,SGV_12N_21084,
443320,SGV_12N_21085,
443321,SGV_12N_21086,
443322,SGV_12N_21087,
443323,SGV_12N_21088,
443324,SGV_12N_21089,
443325,SGV_12N_21090,
443326,SGV_12N_21091,
443327,SGV_12N_21092,
443328,SGV_12N_21093,
443329,SGV_12N_21094,
443330,SGV_12N_21095,
443331,SGV_12N_21096,
443332,SGV_12N_21097,
443333,SGV_12N_21098,
443334,SGV_12N_21099,
443335,SGV_12N_21100,
443336,SGV_12N_21101,
443337,SGV_12N_21102,
443338,SGV_12N_21103,
443339,SGV_12N_21104,
443340,SGV_12N_21105,
443341,SGV_12N_21106,
443342,SGV_12N_21107,
443343,SGV_12N_21108,
443344,SGV_12N_21109,
443345,SGV_12N_21110,
443346,SGV_12N_21111,
443347,SGV_12N_21112,
443348,SGV_12N_21113,
443349,SGV_12N_21114,
443350,SGV_12N_21115,
443351,SGV_12N_21116,
443352,SGV_12N_21117,
443353,SGV_12N_21118,
443354,SGV_12N_21119,
443355,SGV_12N_21120,
443356,SGV_12N_21121,GREGORIAN:CE:1945
443357,SGV_12N_21122,GREGORIAN:CE:1945
443358,SGV_12N_21123,GREGORIAN:CE:1945
443359,SGV_12N_21124,GREGORIAN:CE:1945
443360,SGV_12N_21125,GREGORIAN:CE:1945
443361,SGV_12N_21126,GREGORIAN:CE:1945
443362,SGV_12N_21127,GREGORIAN:CE:1945
443363,SGV_12N_21128,GREGORIAN:CE:1945
443364,SGV_12N_21129,GREGORIAN:CE:1945
443365,SGV_12N_21130,GREGORIAN:CE:1945
443366,SGV_12N_21131,GREGORIAN:CE:1945
443367,SGV_12N_21132,GREGORIAN:CE:1945
443368,SGV_12N_21133,GREGORIAN:CE:1945
443369,SGV_12N_21134,GREGORIAN:CE:1945
443370,SGV_12N_21135,GREGORIAN:CE:1945
443371,SGV_12N_21136,GREGORIAN:CE:1945
443372,SGV_12N_21137,GREGORIAN:CE:1945
443373,SGV_12N_21138,GREGORIAN:CE:1945
443374,SGV_12N_21139,GREGORIAN:CE:1945
443375,SGV_12N_21140,GREGORIAN:CE:1945
443376,SGV_12N_21141,GREGORIAN:CE:1945
443377,SGV_12N_21142,GREGORIAN:CE:1945
443378,SGV_12N_21143,GREGORIAN:CE:1945
443379,SGV_12N_21144,GREGORIAN:CE:1945
443380,SGV_12N_21145,GREGORIAN:CE:1945
443381,SGV_12N_21146,GREGORIAN:CE:1945
443382,SGV_12N_21147,GREGORIAN:CE:1945
443383,SGV_12N_21148,GREGORIAN:CE:1945
443384,SGV_12N_21149,GREGORIAN:CE:1945
443385,SGV_12N_21150,GREGORIAN:CE:1945
443386,SGV_12N_21151,GREGORIAN:CE:1945
443387,SGV_12N_21152,GREGORIAN:CE:1944:CE:1946
443388,SGV_12N_21153,
443389,SGV_12N_21154,
443390,SGV_12N_21155,
443391,SGV_12N_21156,
443392,SGV_12N_21157,GREGORIAN:CE:1945
443393,SGV_12N_21158,GREGORIAN:CE:1945
443394,SGV_12N_21159,GREGORIAN:CE:1945
443395,SGV_12N_21160,GREGORIAN:CE:1945
443396,SGV_12N_21161,GREGORIAN:CE:1945
443397,SGV_12N_21162,GREGORIAN:CE:1945
443398,SGV_12N_21163,GREGORIAN:CE:1945
443399,SGV_12N_21164,GREGORIAN:CE:1945
443400,SGV_12N_21165,GREGORIAN:CE:1945
443401,SGV_12N_21166,GREGORIAN:CE:1945
443402,SGV_12N_21167,GREGORIAN:CE:1945
443403,SGV_12N_21168,GREGORIAN:CE:1945
443404,SGV_12N_21169,GREGORIAN:CE:1945
443405,SGV_12N_21170,GREGORIAN:CE:1945
443406,SGV_12N_21171,GREGORIAN:CE:1945
443407,SGV_12N_21172,GREGORIAN:CE:1945
443408,SGV_12N_21173,GREGORIAN:CE:1945
443409,SGV_12N_21174,GREGORIAN:CE:1945
443410,SGV_12N_21175,GREGORIAN:CE:1945
443411,SGV_12N_21176,GREGORIAN:CE:1945
443412,SGV_12N_21177,GREGORIAN:CE:1945
443413,SGV_12N_21178,GREGORIAN:CE:1945
443414,SGV_12N_21179,GREGORIAN:CE:1945
443415,SGV_12N_21180,GREGORIAN:CE:1945
443416,SGV_12N_21181,GREGORIAN:CE:1945
443417,SGV_12N_21182,GREGORIAN:CE:1945
443418,SGV_12N_21183,
443419,SGV_12N_21184,
443420,SGV_12N_21185,
443421,SGV_12N_21186,
443422,SGV_12N_21187,
443423,SGV_12N_21188,
443424,SGV_12N_21189,
443425,SGV_12N_21190,
443426,SGV_12N_21191,
443427,SGV_12N_21192,
443428,SGV_12N_21193,
443429,SGV_12N_21194,
443430,SGV_12N_21195,
443431,SGV_12N_21196,
443432,SGV_12N_21197,
443433,SGV_12N_21198,
443434,SGV_12N_21199,
443435,SGV_12N_21200,
443436,SGV_12N_21201,GREGORIAN:CE:1945
443437,SGV_12N_21202,GREGORIAN:CE:1945
443438,SGV_12N_21203,GREGORIAN:CE:1945
443439,SGV_12N_21204,GREGORIAN:CE:1945
443440,SGV_12N_21205,GREGORIAN:CE:1945
443441,SGV_12N_21206,GREGORIAN:CE:1945
443442,SGV_12N_21207,GREGORIAN:CE:1945
443443,SGV_12N_21208,GREGORIAN:CE:1945
443444,SGV_12N_21209,GREGORIAN:CE:1945
443445,SGV_12N_21210,GREGORIAN:CE:1945
443446,SGV_12N_21211,GREGORIAN:CE:1945
443447,SGV_12N_21212,GREGORIAN:CE:1945
443448,SGV_12N_21213,GREGORIAN:CE:1945
443449,SGV_12N_21214,GREGORIAN:CE:1945
443450,SGV_12N_21215,GREGORIAN:CE:1945
443451,SGV_12N_21216,GREGORIAN:CE:1945
443452,SGV_12N_21217,GREGORIAN:CE:1945
443453,SGV_12N_21218,GREGORIAN:CE:1945
443454,SGV_12N_21219,GREGORIAN:CE:1945
443455,SGV_12N_21220,GREGORIAN:CE:1945
443456,SGV_12N_21221,GREGORIAN:CE:1945
443457,SGV_12N_21222,GREGORIAN:CE:1945
443458,SGV_12N_21223,GREGORIAN:CE:1945
443459,SGV_12N_21224,GREGORIAN:CE:1945
443460,SGV_12N_21225,GREGORIAN:CE:1945
443461,SGV_12N_21226,GREGORIAN:CE:1945
443462,SGV_12N_21227,GREGORIAN:CE:1945
443463,SGV_12N_21228,GREGORIAN:CE:1945
443464,SGV_12N_21229,GREGORIAN:CE:1945
443465,SGV_12N_21230,GREGORIAN:CE:1945
443466,SGV_12N_21231,GREGORIAN:CE:1945
